dim0,dim1,y
703382.0,,72.0
703388.0,606550.0,77.0
,653639.0,77.0
703398.0,622178.0,77.0
703399.0,,79.0
703408.0,362680.0,74.0
703434.0,,80.0
,83699.0,71.0
703444.0,,77.0
703450.0,272465.0,73.0
703452.0,,72.0
703468.0,663308.0,77.0
703474.0,225328.0,73.0
703475.0,802260.0,79.0
703475.0,,71.0
,785864.0,79.0
703490.0,,76.0
703493.0,,79.0
703503.0,809484.0,79.0
703547.0,91532.0,71.0
703556.0,68584.0,71.0
703568.0,55530.0,71.0
703569.0,723696.0,78.0
703579.0,944078.0,80.0
703583.0,,73.0
703605.0,279900.0,73.0
703609.0,483345.0,75.0
703618.0,619213.0,77.0
703619.0,,76.0
703631.0,83684.0,71.0
703662.0,,71.0
703668.0,661027.0,77.0
703672.0,274120.0,73.0
,145598.0,72.0
,901758.0,80.0
,114135.0,71.0
703740.0,365619.0,74.0
703764.0,926489.0,80.0
703784.0,859054.0,79.0
,934482.0,80.0
,136554.0,72.0
,630957.0,77.0
703823.0,783636.0,79.0
,617948.0,77.0
703836.0,743320.0,78.0
703838.0,634982.0,77.0
703871.0,,75.0
703871.0,,72.0
703877.0,831585.0,79.0
703882.0,61283.0,71.0
703903.0,719410.0,78.0
703918.0,828822.0,79.0
703919.0,847466.0,79.0
703920.0,640946.0,77.0
703924.0,93594.0,71.0
703926.0,86638.0,71.0
703934.0,,72.0
703952.0,,71.0
703954.0,455927.0,75.0
703959.0,,78.0
703975.0,901705.0,80.0
,184011.0,72.0
703980.0,,73.0
703980.0,,79.0
,563073.0,76.0
703983.0,464994.0,75.0
703986.0,834755.0,79.0
,460120.0,75.0
703991.0,,76.0
703993.0,,80.0
,733644.0,78.0
,481939.0,75.0
,191200.0,72.0
704060.0,101343.0,71.0
704062.0,57595.0,71.0
,829477.0,79.0
704080.0,934041.0,80.0
,423106.0,75.0
704135.0,,75.0
704139.0,273539.0,73.0
704144.0,,75.0
704176.0,677517.0,77.0
704177.0,728386.0,78.0
704180.0,656065.0,77.0
,190523.0,72.0
704184.0,411075.0,75.0
704203.0,447450.0,75.0
704208.0,,75.0
,341075.0,74.0
704245.0,,71.0
,681599.0,78.0
704271.0,,80.0
704273.0,,72.0
704283.0,,78.0
704294.0,452982.0,75.0
704299.0,106085.0,71.0
704302.0,,76.0
704318.0,112152.0,71.0
704326.0,699213.0,78.0
704328.0,90133.0,71.0
,94584.0,71.0
704346.0,610525.0,77.0
704350.0,98505.0,71.0
704361.0,,79.0
704368.0,249145.0,73.0
704387.0,701680.0,78.0
704389.0,,80.0
704391.0,743216.0,78.0
704391.0,533933.0,76.0
,644901.0,77.0
704404.0,913483.0,80.0
,847327.0,79.0
704420.0,,77.0
704428.0,624970.0,77.0
704431.0,,78.0
704440.0,204431.0,72.0
704462.0,,74.0
,910366.0,80.0
704481.0,,78.0
704483.0,568939.0,76.0
,831451.0,79.0
704491.0,,79.0
704501.0,,80.0
704517.0,,75.0
704528.0,601566.0,77.0
704531.0,523575.0,76.0
704531.0,102422.0,71.0
704537.0,99749.0,71.0
704541.0,329330.0,74.0
704550.0,,74.0
704552.0,612464.0,77.0
,499473.0,76.0
,775767.0,79.0
,654955.0,77.0
704614.0,,74.0
704617.0,85158.0,71.0
704619.0,,75.0
704622.0,896381.0,80.0
,165884.0,72.0
,509041.0,76.0
704669.0,285905.0,73.0
704689.0,,75.0
704689.0,,80.0
704721.0,,79.0
704728.0,189072.0,72.0
,913458.0,80.0
704747.0,942824.0,80.0
,712402.0,78.0
,259652.0,73.0
,166462.0,72.0
704773.0,167581.0,72.0
704778.0,475681.0,75.0
704802.0,295592.0,73.0
704836.0,,76.0
704868.0,911871.0,80.0
704872.0,305528.0,73.0
704880.0,660457.0,77.0
704892.0,,80.0
,755084.0,78.0
704897.0,,74.0
704904.0,,77.0
704908.0,762972.0,78.0
704909.0,838535.0,79.0
704922.0,621978.0,77.0
704929.0,287079.0,73.0
704941.0,675618.0,77.0
704944.0,815582.0,79.0
704949.0,252713.0,73.0
,63155.0,71.0
,174576.0,72.0
704954.0,,76.0
,905127.0,80.0
704983.0,641651.0,77.0
,197087.0,72.0
705039.0,,75.0
705043.0,807906.0,79.0
705065.0,,76.0
,190823.0,72.0
,132660.0,72.0
705107.0,871575.0,80.0
705111.0,709123.0,78.0
705117.0,95111.0,71.0
,881125.0,80.0
705136.0,,73.0
,170546.0,72.0
,455843.0,75.0
705169.0,422599.0,75.0
705170.0,,76.0
,215902.0,72.0
705203.0,,79.0
,674739.0,77.0
705257.0,,75.0
705259.0,,75.0
,169407.0,72.0
705270.0,,71.0
705283.0,187529.0,72.0
705291.0,252924.0,73.0
705295.0,774202.0,79.0
705300.0,,79.0
,295036.0,73.0
,269700.0,73.0
705332.0,,76.0
,64419.0,71.0
705336.0,378765.0,74.0
705339.0,,74.0
705343.0,554820.0,76.0
705348.0,649292.0,77.0
705361.0,595343.0,77.0
705369.0,,73.0
705378.0,80619.0,71.0
705379.0,464218.0,75.0
,744693.0,78.0
705392.0,447963.0,75.0
705410.0,556918.0,76.0
,923223.0,80.0
705452.0,908336.0,80.0
705456.0,,80.0
705465.0,,79.0
705466.0,925756.0,80.0
,831178.0,79.0
705482.0,170617.0,72.0
705483.0,440776.0,75.0
,730447.0,78.0
,389284.0,74.0
705505.0,,73.0
,353073.0,74.0
,254643.0,73.0
705527.0,803689.0,79.0
705527.0,,80.0
,429774.0,75.0
705539.0,,76.0
705540.0,,72.0
,539523.0,76.0
,477220.0,75.0
,86046.0,71.0
705558.0,966879.0,80.0
,263815.0,73.0
705573.0,529343.0,76.0
,767562.0,78.0
,958243.0,80.0
705610.0,705956.0,78.0
,714038.0,78.0
,99938.0,71.0
,410344.0,75.0
705641.0,,75.0
705650.0,902642.0,80.0
705651.0,,74.0
705653.0,673282.0,77.0
705656.0,,75.0
,275237.0,73.0
,499835.0,76.0
705708.0,728762.0,78.0
,449126.0,75.0
,267093.0,73.0
705749.0,,71.0
,870902.0,80.0
705771.0,625947.0,77.0
705773.0,,76.0
705782.0,,80.0
,588980.0,77.0
705791.0,810333.0,79.0
,764890.0,78.0
705796.0,,72.0
,710401.0,78.0
705797.0,443748.0,75.0
705799.0,,77.0
705807.0,,79.0
,786432.0,79.0
,331093.0,74.0
705839.0,649278.0,77.0
705842.0,699595.0,78.0
705849.0,75574.0,71.0
705852.0,,74.0
705864.0,430883.0,75.0
705876.0,,79.0
705896.0,247079.0,73.0
705909.0,516474.0,76.0
,109330.0,71.0
705918.0,631982.0,77.0
,778332.0,79.0
705934.0,,79.0
,635591.0,77.0
705942.0,77727.0,71.0
705961.0,603939.0,77.0
705973.0,,80.0
705978.0,638804.0,77.0
705985.0,,75.0
706000.0,626610.0,77.0
,162410.0,72.0
,801196.0,79.0
,676992.0,77.0
706029.0,834128.0,79.0
706031.0,,74.0
706036.0,,74.0
706037.0,167114.0,72.0
,445278.0,75.0
706057.0,762665.0,78.0
706059.0,,71.0
,844675.0,79.0
706078.0,,75.0
706079.0,,78.0
706100.0,,71.0
,36763.0,71.0
706121.0,,75.0
,893824.0,80.0
706128.0,636995.0,77.0
,794869.0,79.0
706141.0,,77.0
706146.0,571363.0,76.0
706147.0,652191.0,77.0
706158.0,554300.0,76.0
,64416.0,71.0
,838183.0,79.0
706208.0,353444.0,74.0
,67640.0,71.0
706221.0,190672.0,72.0
706239.0,812532.0,79.0
,184748.0,72.0
706265.0,,77.0
,654108.0,77.0
706297.0,666663.0,77.0
,754998.0,78.0
706311.0,38714.0,71.0
706316.0,,76.0
706317.0,,74.0
706324.0,751655.0,78.0
706325.0,787698.0,79.0
706331.0,,77.0
,266111.0,73.0
706335.0,,72.0
706347.0,,73.0
,314825.0,74.0
706359.0,217573.0,72.0
706365.0,454416.0,75.0
706371.0,,78.0
706378.0,,75.0
,510261.0,76.0
,363090.0,74.0
,269629.0,73.0
706399.0,721466.0,78.0
,171474.0,72.0
,575269.0,76.0
706412.0,581853.0,76.0
706417.0,96068.0,71.0
706418.0,515202.0,76.0
706436.0,,77.0
706452.0,592513.0,77.0
706452.0,,74.0
,881139.0,80.0
,81992.0,71.0
,265343.0,73.0
,717071.0,78.0
,456901.0,75.0
706497.0,,71.0
706516.0,744493.0,78.0
706521.0,795446.0,79.0
706527.0,,73.0
706527.0,,75.0
706543.0,,79.0
706544.0,,73.0
706551.0,175239.0,72.0
706555.0,829595.0,79.0
,472879.0,75.0
706579.0,,78.0
706584.0,457440.0,75.0
706585.0,749847.0,78.0
,224190.0,73.0
706609.0,,72.0
706611.0,732931.0,78.0
,750942.0,78.0
706626.0,178927.0,72.0
706626.0,296078.0,73.0
706629.0,807272.0,79.0
,132550.0,72.0
,265769.0,73.0
706648.0,720397.0,78.0
,445562.0,75.0
706697.0,,76.0
706706.0,800624.0,79.0
706728.0,451907.0,75.0
,754885.0,78.0
706762.0,633804.0,77.0
706768.0,620161.0,77.0
706780.0,813309.0,79.0
706793.0,523115.0,76.0
706800.0,,74.0
,511147.0,76.0
706815.0,239769.0,73.0
706818.0,,73.0
,610698.0,77.0
706839.0,,79.0
,742437.0,78.0
706862.0,,79.0
,897656.0,80.0
706875.0,,78.0
706884.0,,71.0
,796255.0,79.0
706915.0,,79.0
,99718.0,71.0
,628728.0,77.0
,819296.0,79.0
706967.0,805047.0,79.0
706975.0,,80.0
,737637.0,78.0
,124085.0,71.0
707018.0,,78.0
707036.0,52262.0,71.0
707040.0,,76.0
,110093.0,71.0
707043.0,513308.0,76.0
,863774.0,79.0
,600897.0,77.0
,765656.0,78.0
707066.0,564584.0,76.0
707074.0,,76.0
,201690.0,72.0
707097.0,619851.0,77.0
,269412.0,73.0
707106.0,,75.0
707112.0,,72.0
707132.0,,77.0
,773598.0,79.0
,441721.0,75.0
707152.0,634863.0,77.0
707158.0,,73.0
707171.0,511412.0,76.0
,750154.0,78.0
707181.0,,71.0
707186.0,,71.0
707194.0,360782.0,74.0
707203.0,,79.0
707205.0,,76.0
,353923.0,74.0
707228.0,,74.0
707230.0,188165.0,72.0
707253.0,,78.0
,419213.0,75.0
707267.0,562977.0,76.0
707268.0,719734.0,78.0
707269.0,190007.0,72.0
707272.0,,75.0
707273.0,823717.0,79.0
707301.0,670984.0,77.0
707315.0,,76.0
707358.0,903385.0,80.0
707367.0,548311.0,76.0
707386.0,,78.0
707393.0,,75.0
,797247.0,79.0
707406.0,436316.0,75.0
707417.0,,76.0
707428.0,207312.0,72.0
707429.0,441369.0,75.0
707444.0,496916.0,76.0
707447.0,340965.0,74.0
,648020.0,77.0
707458.0,,77.0
707471.0,460989.0,75.0
707476.0,,79.0
707488.0,,71.0
,170078.0,72.0
707502.0,913666.0,80.0
707503.0,,71.0
,518549.0,76.0
707512.0,750870.0,78.0
707519.0,759143.0,78.0
,274625.0,73.0
,299814.0,73.0
,250714.0,73.0
707542.0,,71.0
707544.0,779220.0,79.0
707544.0,,75.0
707562.0,124582.0,71.0
707564.0,304576.0,73.0
707569.0,,78.0
,304661.0,73.0
707588.0,,78.0
707595.0,165733.0,72.0
707596.0,745353.0,78.0
,378210.0,74.0
707620.0,,72.0
,214045.0,72.0
,73475.0,71.0
707649.0,177612.0,72.0
707668.0,740650.0,78.0
707683.0,923541.0,80.0
707683.0,,76.0
707687.0,608493.0,77.0
707693.0,807810.0,79.0
707701.0,913375.0,80.0
707703.0,94377.0,71.0
707711.0,176179.0,72.0
707712.0,268223.0,73.0
,207044.0,72.0
,725141.0,78.0
,751773.0,78.0
707726.0,162564.0,72.0
707728.0,164631.0,72.0
707730.0,644695.0,77.0
707734.0,648234.0,77.0
707753.0,286365.0,73.0
707800.0,,73.0
707800.0,,75.0
707801.0,150826.0,72.0
707809.0,93544.0,71.0
707820.0,,72.0
,603614.0,77.0
,921865.0,80.0
707858.0,175231.0,72.0
,878887.0,80.0
707873.0,,74.0
707874.0,,73.0
707877.0,410389.0,75.0
,610342.0,77.0
707893.0,175735.0,72.0
707903.0,702847.0,78.0
,242109.0,73.0
707911.0,292931.0,73.0
707923.0,216051.0,72.0
707933.0,576971.0,76.0
707939.0,,74.0
707939.0,,78.0
707943.0,74961.0,71.0
707951.0,,76.0
707956.0,,77.0
,455328.0,75.0
707959.0,697472.0,78.0
707961.0,678900.0,77.0
707963.0,,77.0
707970.0,,75.0
,416346.0,75.0
707984.0,,73.0
,907758.0,80.0
707991.0,,79.0
707992.0,162989.0,72.0
,850492.0,79.0
708007.0,250411.0,73.0
,431003.0,75.0
,334281.0,74.0
708012.0,841350.0,79.0
708041.0,656685.0,77.0
,166847.0,72.0
708057.0,371656.0,74.0
708063.0,,79.0
708067.0,906795.0,80.0
,457545.0,75.0
708084.0,532692.0,76.0
708088.0,,76.0
,453564.0,75.0
708093.0,82300.0,71.0
708107.0,424110.0,75.0
,668324.0,77.0
708149.0,152703.0,72.0
,830319.0,79.0
708150.0,630710.0,77.0
708170.0,163488.0,72.0
708180.0,,73.0
708187.0,,79.0
708189.0,,77.0
708189.0,,76.0
708194.0,708515.0,78.0
708194.0,,76.0
708194.0,905427.0,80.0
,918885.0,80.0
708213.0,,77.0
,529534.0,76.0
708222.0,,80.0
,822009.0,79.0
708252.0,,79.0
708256.0,759580.0,78.0
,824885.0,79.0
,362143.0,74.0
,264569.0,73.0
708272.0,,75.0
708287.0,647561.0,77.0
708305.0,474580.0,75.0
708318.0,,75.0
708319.0,531783.0,76.0
708326.0,,78.0
,95649.0,71.0
708333.0,,78.0
708342.0,,71.0
708343.0,184193.0,72.0
708372.0,45770.0,71.0
,300213.0,73.0
708395.0,,75.0
708426.0,919953.0,80.0
,641970.0,77.0
,504528.0,76.0
708454.0,866022.0,80.0
708460.0,,74.0
,520681.0,76.0
,91619.0,71.0
708482.0,73881.0,71.0
708501.0,377477.0,74.0
,672082.0,77.0
708525.0,,79.0
708538.0,87777.0,71.0
708547.0,,77.0
708547.0,,76.0
708548.0,719595.0,78.0
708573.0,,73.0
708575.0,,75.0
708577.0,398212.0,74.0
708592.0,898125.0,80.0
708593.0,185864.0,72.0
708593.0,712320.0,78.0
708596.0,845730.0,79.0
708597.0,646163.0,77.0
708615.0,572856.0,76.0
708635.0,148710.0,72.0
708645.0,,71.0
708655.0,,77.0
708657.0,906455.0,80.0
,630927.0,77.0
708663.0,82632.0,71.0
708665.0,,78.0
708666.0,701247.0,78.0
708666.0,115175.0,71.0
708666.0,846816.0,79.0
708669.0,76449.0,71.0
708682.0,449390.0,75.0
,600054.0,77.0
708705.0,,80.0
708708.0,,72.0
708714.0,750418.0,78.0
708717.0,,79.0
708719.0,,78.0
708721.0,80255.0,71.0
708729.0,525853.0,76.0
708734.0,,73.0
708740.0,869117.0,80.0
708749.0,288848.0,73.0
,411815.0,75.0
708789.0,155388.0,72.0
708792.0,623984.0,77.0
708799.0,808718.0,79.0
708809.0,,77.0
708810.0,,77.0
708811.0,243494.0,73.0
708814.0,800310.0,79.0
708815.0,531418.0,76.0
,790270.0,79.0
708831.0,281945.0,73.0
708833.0,,74.0
708839.0,,71.0
,722696.0,78.0
,944834.0,80.0
708859.0,629304.0,77.0
708859.0,520816.0,76.0
708860.0,837443.0,79.0
708862.0,195658.0,72.0
,660866.0,77.0
,547258.0,76.0
,899041.0,80.0
708890.0,,74.0
708896.0,202722.0,72.0
708904.0,,76.0
708931.0,155344.0,72.0
708932.0,314823.0,74.0
,69475.0,71.0
708940.0,910226.0,80.0
708941.0,104540.0,71.0
708961.0,,73.0
708970.0,,78.0
708974.0,,79.0
,95456.0,71.0
,299324.0,73.0
708982.0,,75.0
708999.0,232442.0,73.0
709002.0,87045.0,71.0
709015.0,,76.0
,738856.0,78.0
709034.0,198146.0,72.0
709035.0,,72.0
709039.0,525996.0,76.0
,721684.0,78.0
709057.0,803727.0,79.0
,282194.0,73.0
709064.0,790631.0,79.0
709066.0,898564.0,80.0
709073.0,290394.0,73.0
709092.0,,78.0
709097.0,647292.0,77.0
,156053.0,72.0
709116.0,,77.0
709120.0,719979.0,78.0
709124.0,,80.0
709133.0,,76.0
,191919.0,72.0
,240938.0,73.0
709144.0,156356.0,72.0
709145.0,,75.0
,467672.0,75.0
709158.0,374338.0,74.0
709182.0,176675.0,72.0
,779827.0,79.0
709188.0,452343.0,75.0
709202.0,444835.0,75.0
,473459.0,75.0
709239.0,177719.0,72.0
709257.0,817845.0,79.0
709263.0,887749.0,80.0
709265.0,,76.0
709270.0,685682.0,78.0
,144122.0,72.0
,539265.0,76.0
,397596.0,74.0
709291.0,447216.0,75.0
709306.0,,80.0
709309.0,,79.0
709317.0,187726.0,72.0
709329.0,732534.0,78.0
709334.0,,73.0
709343.0,285090.0,73.0
709351.0,480511.0,75.0
,413594.0,75.0
709381.0,87917.0,71.0
709396.0,282469.0,73.0
709403.0,,77.0
709408.0,461976.0,75.0
,883229.0,80.0
709411.0,628501.0,77.0
709413.0,479600.0,75.0
709418.0,748846.0,78.0
,83022.0,71.0
709425.0,,75.0
,727592.0,78.0
709442.0,93730.0,71.0
709446.0,460426.0,75.0
709460.0,,78.0
,352893.0,74.0
,878379.0,80.0
709469.0,627083.0,77.0
,317077.0,74.0
709477.0,440597.0,75.0
709479.0,722219.0,78.0
,523128.0,76.0
,81714.0,71.0
709504.0,,78.0
709505.0,,75.0
709505.0,712746.0,78.0
709520.0,,72.0
709525.0,377586.0,74.0
709526.0,73377.0,71.0
,372141.0,74.0
709532.0,473733.0,75.0
,938228.0,80.0
709534.0,637329.0,77.0
709534.0,925461.0,80.0
709540.0,,72.0
,166681.0,72.0
,185358.0,72.0
709568.0,,80.0
709570.0,477512.0,75.0
,734192.0,78.0
,73026.0,71.0
709583.0,,79.0
709592.0,717732.0,78.0
,576561.0,76.0
,667934.0,77.0
709620.0,,79.0
709631.0,,74.0
709634.0,,72.0
709639.0,,73.0
709648.0,373939.0,74.0
709665.0,,77.0
709674.0,,80.0
709693.0,362628.0,74.0
709696.0,255415.0,73.0
709709.0,333756.0,74.0
709712.0,739190.0,78.0
709719.0,285948.0,73.0
709719.0,,71.0
709740.0,75452.0,71.0
709741.0,725416.0,78.0
709757.0,438427.0,75.0
709757.0,62261.0,71.0
709757.0,,80.0
709758.0,635319.0,77.0
709758.0,198003.0,72.0
,375114.0,74.0
,73035.0,71.0
709772.0,273171.0,73.0
709774.0,841807.0,79.0
709787.0,,73.0
709798.0,316752.0,74.0
709811.0,360333.0,74.0
709818.0,155920.0,72.0
709820.0,,72.0
709829.0,,78.0
,201712.0,72.0
709833.0,521291.0,76.0
709843.0,474502.0,75.0
709857.0,536220.0,76.0
709866.0,633897.0,77.0
,450461.0,75.0
,477567.0,75.0
,89492.0,71.0
709894.0,455632.0,75.0
709894.0,449985.0,75.0
709896.0,830557.0,79.0
709900.0,697248.0,78.0
,276635.0,73.0
709907.0,823182.0,79.0
709911.0,170960.0,72.0
709920.0,,76.0
,918133.0,80.0
,789211.0,79.0
709924.0,231756.0,73.0
,763056.0,78.0
,805909.0,79.0
709963.0,,77.0
709965.0,,73.0
709973.0,893336.0,80.0
709985.0,,76.0
,921117.0,80.0
710031.0,,78.0
710037.0,,77.0
710038.0,573062.0,76.0
710044.0,582612.0,76.0
710045.0,,79.0
710055.0,,73.0
710066.0,,79.0
710066.0,685991.0,78.0
710067.0,,78.0
710067.0,68961.0,71.0
710079.0,132201.0,72.0
710094.0,,80.0
710094.0,918124.0,80.0
710102.0,685359.0,78.0
710104.0,105387.0,71.0
710107.0,,75.0
710119.0,472655.0,75.0
710120.0,828642.0,79.0
710125.0,,79.0
710130.0,,73.0
,825075.0,79.0
,524733.0,76.0
710136.0,265489.0,73.0
,816311.0,79.0
,799437.0,79.0
710146.0,245595.0,73.0
,84086.0,71.0
710150.0,909914.0,80.0
710165.0,92615.0,71.0
710185.0,184358.0,72.0
,657243.0,77.0
710211.0,532978.0,76.0
,174750.0,72.0
710213.0,,71.0
710216.0,,78.0
,682270.0,78.0
,595074.0,77.0
710229.0,,77.0
710232.0,860300.0,79.0
710236.0,279957.0,73.0
710248.0,,74.0
,270933.0,73.0
710252.0,814437.0,79.0
710257.0,364902.0,74.0
710286.0,,80.0
710287.0,,76.0
710288.0,393268.0,74.0
710292.0,,73.0
710309.0,435249.0,75.0
710311.0,728052.0,78.0
,216853.0,72.0
710322.0,103898.0,71.0
710346.0,720396.0,78.0
710352.0,,72.0
,548976.0,76.0
,633793.0,77.0
710362.0,916769.0,80.0
710366.0,853573.0,79.0
710370.0,,79.0
,830053.0,79.0
,624617.0,77.0
710378.0,593440.0,77.0
710393.0,,72.0
710407.0,,79.0
,680318.0,77.0
710416.0,157282.0,72.0
710423.0,719397.0,78.0
710427.0,,72.0
,855078.0,79.0
710439.0,823857.0,79.0
,156363.0,72.0
710444.0,,71.0
710449.0,86122.0,71.0
710467.0,355031.0,74.0
710473.0,,73.0
,173229.0,72.0
710479.0,472374.0,75.0
710481.0,,76.0
,206870.0,72.0
710507.0,201121.0,72.0
,709708.0,78.0
710542.0,,77.0
,540258.0,76.0
710550.0,49266.0,71.0
710550.0,902021.0,80.0
710560.0,806735.0,79.0
,118819.0,71.0
710617.0,902585.0,80.0
710621.0,,79.0
710623.0,,72.0
710630.0,258309.0,73.0
710639.0,445400.0,75.0
710641.0,825119.0,79.0
,531347.0,76.0
710657.0,782417.0,79.0
710668.0,690246.0,78.0
710676.0,,74.0
710678.0,843599.0,79.0
710682.0,,79.0
710683.0,424655.0,75.0
,287526.0,73.0
710685.0,,75.0
710687.0,511954.0,76.0
710689.0,300528.0,73.0
,374525.0,74.0
710700.0,,75.0
710721.0,,72.0
710769.0,,79.0
710774.0,624534.0,77.0
710785.0,894822.0,80.0
,749883.0,78.0
,68143.0,71.0
710816.0,199698.0,72.0
710819.0,546804.0,76.0
710830.0,,79.0
710835.0,341574.0,74.0
710837.0,689090.0,78.0
710857.0,,78.0
710872.0,51776.0,71.0
710886.0,156890.0,72.0
710897.0,,76.0
710903.0,439213.0,75.0
710911.0,324951.0,74.0
710911.0,,75.0
710925.0,394272.0,74.0
710949.0,895028.0,80.0
710959.0,,76.0
710960.0,358574.0,74.0
710968.0,207436.0,72.0
,622884.0,77.0
710972.0,741782.0,78.0
710979.0,516258.0,76.0
710979.0,142896.0,72.0
710993.0,,80.0
710994.0,531785.0,76.0
711000.0,706422.0,78.0
711012.0,274151.0,73.0
711036.0,438720.0,75.0
,705190.0,78.0
711036.0,464209.0,75.0
711038.0,,80.0
711039.0,,71.0
711048.0,196026.0,72.0
711052.0,,72.0
711053.0,,72.0
,639201.0,77.0
711060.0,612578.0,77.0
,328816.0,74.0
711063.0,597261.0,77.0
711079.0,456084.0,75.0
,916246.0,80.0
,645073.0,77.0
711104.0,,73.0
711108.0,,75.0
711110.0,,74.0
711119.0,,75.0
711121.0,366903.0,74.0
711122.0,716636.0,78.0
711126.0,64656.0,71.0
711126.0,511609.0,76.0
711131.0,,72.0
711139.0,555701.0,76.0
711147.0,377454.0,74.0
711152.0,,78.0
711155.0,666856.0,77.0
,225132.0,73.0
711163.0,541496.0,76.0
,802509.0,79.0
711167.0,382730.0,74.0
,287117.0,73.0
711182.0,568113.0,76.0
711189.0,59663.0,71.0
,273546.0,73.0
711218.0,862727.0,79.0
711223.0,,79.0
711227.0,216616.0,72.0
711238.0,,73.0
711258.0,714108.0,78.0
711263.0,908605.0,80.0
711266.0,,71.0
711279.0,809606.0,79.0
711289.0,,73.0
711299.0,,78.0
711305.0,,72.0
711308.0,812571.0,79.0
711322.0,710333.0,78.0
711327.0,350320.0,74.0
711339.0,945577.0,80.0
,444056.0,75.0
711351.0,659291.0,77.0
711352.0,,78.0
711354.0,,72.0
711355.0,401143.0,74.0
,828727.0,79.0
,81531.0,71.0
,194896.0,72.0
,598301.0,77.0
711382.0,,73.0
,767084.0,78.0
,335816.0,74.0
,885015.0,80.0
711409.0,772288.0,78.0
711434.0,658250.0,77.0
,436382.0,75.0
711445.0,921596.0,80.0
,818354.0,79.0
711451.0,,74.0
711454.0,949424.0,80.0
711455.0,341232.0,74.0
711455.0,116389.0,71.0
711460.0,453857.0,75.0
711467.0,,77.0
711472.0,883443.0,80.0
711480.0,,77.0
711501.0,,78.0
711506.0,79310.0,71.0
,174701.0,72.0
711511.0,909555.0,80.0
711513.0,643091.0,77.0
,779901.0,79.0
711519.0,,79.0
711520.0,845923.0,79.0
711521.0,,80.0
711522.0,,76.0
711540.0,,77.0
,347592.0,74.0
,459599.0,75.0
711578.0,364738.0,74.0
711580.0,849032.0,79.0
,710321.0,78.0
711592.0,,72.0
711599.0,,78.0
,929340.0,80.0
711610.0,,78.0
711642.0,639436.0,77.0
711647.0,716909.0,78.0
711647.0,,72.0
711649.0,,80.0
,151321.0,72.0
711650.0,464970.0,75.0
711654.0,555605.0,76.0
,863991.0,79.0
,367707.0,74.0
711658.0,130398.0,72.0
711660.0,740924.0,78.0
,357338.0,74.0
711664.0,257677.0,73.0
711679.0,,71.0
,100214.0,71.0
,540416.0,76.0
,829065.0,79.0
,807464.0,79.0
,510877.0,76.0
,487818.0,75.0
,882889.0,80.0
,900097.0,80.0
711737.0,,79.0
711749.0,664839.0,77.0
711749.0,,73.0
711749.0,,75.0
711753.0,252454.0,73.0
711756.0,382356.0,74.0
711790.0,653368.0,77.0
711804.0,480522.0,75.0
711806.0,200695.0,72.0
,576008.0,76.0
,725213.0,78.0
711829.0,745932.0,78.0
711832.0,,75.0
,223722.0,73.0
,140710.0,72.0
711841.0,481533.0,75.0
711845.0,850673.0,79.0
711846.0,,80.0
711861.0,,79.0
711863.0,862684.0,79.0
711880.0,557884.0,76.0
,482689.0,75.0
711888.0,,75.0
711889.0,,80.0
711890.0,,75.0
711890.0,,78.0
711894.0,931633.0,80.0
,286866.0,73.0
711899.0,638692.0,77.0
711911.0,,78.0
711919.0,,78.0
,694391.0,78.0
711933.0,361279.0,74.0
,831152.0,79.0
,377384.0,74.0
711964.0,905765.0,80.0
711973.0,,73.0
711985.0,541045.0,76.0
,457165.0,75.0
,538865.0,76.0
,185628.0,72.0
712001.0,721889.0,78.0
,901903.0,80.0
712011.0,628256.0,77.0
,732081.0,78.0
,623494.0,77.0
712021.0,643933.0,77.0
712033.0,734490.0,78.0
712055.0,357124.0,74.0
,38989.0,71.0
712064.0,392484.0,74.0
,821893.0,79.0
712096.0,,76.0
712110.0,339649.0,74.0
